[2019-05-05 11:02:02:502]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:512]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:536]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:537]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:542]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:552]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:558]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:567]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:575]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:582]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:591]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:598]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:607]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:615]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:622]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:630]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:639]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:646]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:657]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:662]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:674]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:678]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:687]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:699]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:702]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:711]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:717]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:727]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:735]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:742]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:751]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:757]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:766]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:775]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:781]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:791]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:798]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:809]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:815]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:822]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:830]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:839]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
